@relation R_data_frame

@attribute WeekDay string
@attribute Hour string
@attribute MinuteRange string
@attribute operatingSystem string
@attribute language string
@attribute MobileDeviceInfo string
@attribute MobileDeviceManuf string
@attribute visitNumber numeric
@attribute VisitNumberGroup string
@attribute Source string
@attribute Medium string
@attribute channelGrouping string
@attribute campaign string
@attribute platform string
@attribute AccumAvgTimeonSite numeric
@attribute AccumAvgpageviews numeric
@attribute isFeedCar numeric
@attribute isFeedNadlan numeric
@attribute isFeedSecondHand numeric
@attribute isNadlanRoomsFilter numeric
@attribute isNadlanPriceFilter numeric
@attribute isNadlanShowPhone numeric
@attribute isNadlanCallSeller numeric
@attribute Success numeric

@data
2,15,21-30,Android,he,'Xiaomi Redmi 3S','Xiaomi ',8,6-10,(direct),(none),Direct,(none),Unknown,184,5,0,0,0,0,0,0,0,1
3,7,21-30,Android,he,'Xiaomi Redmi Note 2 Redmi Note 2','Xiaomi ',10,6-10,(direct),(none),Direct,(none),Unknown,919.5,18,0,0,0,0,0,0,0,1
3,22,11-20,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',10,6-10,(direct),(none),Direct,(none),Unknown,47.5,2.5,0,0,0,0,0,0,0,1
3,20,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,1252,22,0,0,0,0,0,0,0,1
1,16,11-20,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,444,3,0,0,0,0,0,0,0,1
6,13,01-10,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,226,4,0,0,0,0,0,0,0,1
2,16,01-10,iOS,he,'Apple iPhone 6s','Apple ',2,2,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,76,2,0,0,0,0,0,0,0,1
7,14,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,286,5,0,0,0,0,0,0,0,1
1,19,51-60,Android,he,'Samsung GT-I9301I Galaxy S III Neo+','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,488.5,3.5,0,0,0,0,0,0,0,1
7,14,51-60,Android,he,'LG D855 G3','LG ',4,4-5,(direct),(none),Direct,(none),Unknown,149,6,0,0,0,0,0,0,0,1
4,10,51-60,Android,he,'LG D855 G3','LG ',5,4-5,(direct),(none),Direct,(none),Unknown,106.5,5,0,0,0,0,0,0,0,1
7,7,51-60,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',14,11-20,(direct),(none),Direct,(none),MOBILE_WEB,405,21,0,1,0,1,1,0,0,1
4,17,31-40,iOS,he,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,414,6,0,0,0,0,0,0,0,1
1,7,31-40,Android,en,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,1831,5,0,0,0,0,0,0,0,1
6,16,31-40,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,41,2,0,0,0,0,0,0,0,1
1,19,41-50,Android,en,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',7,6-10,(direct),(none),Direct,(none),Unknown,350,2.5,0,0,0,0,0,0,0,1
1,5,41-50,iOS,he,'Apple iPhone','Apple ',6,6-10,(direct),(none),Direct,(none),Unknown,54.666667,2,0,0,0,0,0,0,0,1
2,10,31-40,Android,he,'Samsung SM-G925F Galaxy S6 Edge','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,201,5,0,0,0,0,0,0,0,1
6,18,11-20,Android,he,'(not set)','(not ',1,1,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
2,6,01-10,Android,he,'Samsung GT-I9500 Galaxy S IV','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,517,4,0,0,0,0,0,0,0,1
3,1,31-40,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',7,6-10,search.clearch.org,referral,Referral,(none),MOBILE_WEB,423.4,6,0,1,0,0,0,0,0,1
3,9,21-30,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',8,6-10,search.clearch.org,referral,Referral,(none),Unknown,352.833333,5.166667,0,0,0,0,0,0,0,1
4,7,51-60,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,113,2,0,0,0,0,0,0,0,1
4,14,01-10,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,56.5,1.5,0,0,0,0,0,0,0,1
7,22,21-30,Android,he,'Meizu M2 Note M2 Note','Meizu ',16,11-20,(direct),(none),Direct,(none),Unknown,179,6,0,0,0,0,0,0,0,1
3,13,21-30,Android,he,'Samsung SM-J700H Galaxy J7','Samsung ',6,6-10,(direct),(none),Direct,(none),Unknown,189,3,0,0,0,0,0,0,0,1
4,22,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,1008,5,0,0,0,0,0,0,0,1
4,17,11-20,iOS,en,'Apple iPhone','Apple ',4,4-5,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
2,5,21-30,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',2,2,google,cpc,'Paid Search','yad1 - מתחרים',Unknown,196,10,0,0,0,0,0,0,0,1
1,10,11-20,iOS,he,'Apple iPhone','Apple ',17,11-20,(direct),(none),Direct,(none),Unknown,94.5,2.5,0,0,0,0,0,0,0,1
5,14,31-40,Android,he,'Asus ASUS_Z00AD ZenFone 2','Asus ',10,6-10,Whatsapp,Yad1_share,(Other),Yad1,Unknown,0,1,0,0,0,0,0,0,0,1
2,13,21-30,Android,he,'Asus ASUS_Z00AD ZenFone 2','Asus ',11,11-20,Whatsapp,Yad1_share,(Other),Yad1,Unknown,0,1,0,0,0,0,0,0,0,1
3,10,51-60,Android,he,'LG H815 G4','LG ',27,21-50,(direct),(none),Direct,(none),Unknown,50,2.5,0,0,0,0,0,0,0,1
3,21,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,61,3,0,0,0,0,0,0,0,1
6,15,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,249,3,0,0,0,0,0,0,0,1
1,16,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,162.5,3,0,0,0,0,0,0,0,1
3,16,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',6,6-10,(direct),(none),Direct,(none),Unknown,95,3,0,0,0,0,0,0,0,1
5,13,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',18,11-20,(direct),(none),Direct,(none),Unknown,55,3,0,0,0,0,0,0,0,1
2,16,41-50,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',20,11-20,(direct),(none),Direct,(none),Unknown,27.333333,2,0,0,0,0,0,0,0,1
6,4,31-40,Android,en,'Samsung SM-G900FD Galaxy S5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,1547,14,0,0,0,0,0,0,0,1
2,8,51-60,Android,en,'LG H815 G4','LG ',8,6-10,google,organic,'Organic Search',(none),Unknown,46.25,1.75,0,0,0,0,0,0,0,1
6,11,41-50,Android,he,'LG H815 G4','LG ',1,1,(direct),(none),Direct,(none),Unknown,486,4,0,0,0,0,0,0,0,1
2,23,51-60,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),Unknown,238,2.5,0,0,0,0,0,0,0,1
6,21,41-50,Android,he,'Huawei EVA-L09 P9 Standard Edition','Huawei ',2,2,re_facebook,yad1_re_facebook,(Other),'(not set)',Unknown,116,3,0,0,0,0,0,0,0,1
2,11,31-40,Android,he,'Samsung GT-I9100 Galaxy S II','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,205,2,0,0,0,0,0,0,0,1
3,18,11-20,Android,he,'(not set)','(not ',217,51+,google,organic,'Organic Search',(none),MOBILE_WEB,622.2,13.8,0,1,0,1,0,0,0,1
7,8,31-40,iOS,he,'Apple iPhone','Apple ',29,21-50,(direct),(none),Direct,(none),Unknown,136,4,0,0,0,0,0,0,0,1
7,21,21-30,Android,he,'(not set)','(not ',1,1,(direct),(none),Direct,(none),Unknown,589,10,0,0,0,0,0,0,0,1
4,5,31-40,iOS,he,'Apple iPhone','Apple ',111,51+,(direct),(none),Direct,(none),Unknown,40,1.333333,0,0,0,0,0,0,0,1
1,17,21-30,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,108,13,0,0,0,0,0,0,0,1
1,22,31-40,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),Unknown,54,7,0,0,0,0,0,0,0,1
6,7,21-30,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,195,4,0,0,0,0,0,0,0,1
7,9,21-30,iOS,he,'Apple iPhone','Apple ',219,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,1048.5,50.5,0,1,0,1,1,0,0,1
7,18,31-40,Android,en,'LG H815 G4','LG ',1,1,(direct),(none),Direct,(none),Unknown,1536,27,0,0,0,0,0,0,0,1
1,19,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,253,6,0,0,0,0,0,0,0,1
2,19,01-10,iOS,en,'Apple iPhone','Apple ',13,11-20,(direct),(none),Direct,(none),Unknown,206.5,1.5,0,0,0,0,0,0,0,1
3,4,41-50,iOS,en,'Apple iPhone','Apple ',14,11-20,(direct),(none),Direct,(none),Unknown,165.2,1.4,0,0,0,0,0,0,0,1
1,18,51-60,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',1,1,(direct),(none),Direct,(none),Unknown,310,7,0,0,0,0,0,0,0,1
1,10,11-20,Android,he,'Samsung SM-J510F Galaxy J5 (2016)','Samsung ',29,21-50,google,organic,'Organic Search',(none),Unknown,387.714286,18.714286,0,0,0,0,0,0,0,1
2,20,01-10,Android,he,'LG D855 G3','LG ',2,2,(direct),(none),Direct,(none),Unknown,66,3,0,0,0,0,0,0,0,1
2,13,11-20,Android,en,'Google Nexus 5','Google ',42,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,1079,25,0,1,0,1,0,0,0,1
3,10,41-50,Android,he,'Meizu MX5','Meizu ',1,1,(direct),(none),Direct,(none),Unknown,612,5,0,0,0,0,0,0,0,1
3,16,51-60,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,215,8,0,0,0,0,0,0,0,1
5,14,51-60,iOS,he,'Apple iPhone','Apple ',11,11-20,(direct),(none),Direct,(none),Unknown,73,2,0,0,0,0,0,0,0,1
6,18,11-20,iOS,he,'Apple iPhone','Apple ',12,11-20,(direct),(none),Direct,(none),Unknown,72.5,2,0,0,0,0,0,0,0,1
4,19,01-10,Android,en,'Sony Xperia D6653 Xperia Z3','Sony ',5,4-5,google,organic,'Organic Search',(none),Unknown,41,2,0,0,0,0,0,0,0,1
3,10,11-20,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,274,6,0,0,0,0,0,0,0,1
3,20,11-20,Android,en,'Xiaomi Mi 5','Xiaomi ',2,2,(direct),(none),Direct,(none),Unknown,103,2.5,0,0,0,0,0,0,0,1
6,14,51-60,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,374,17,0,0,0,0,0,0,0,1
4,19,41-50,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',12,11-20,google,cpc,'Paid Search','Yad1- דירות ערים',Unknown,120.5,3,0,0,0,0,0,0,0,1
3,19,51-60,iOS,he,'Apple iPhone','Apple ',18,11-20,(direct),(none),Direct,(none),Unknown,266.666667,2.333333,0,0,0,0,0,0,0,1
2,16,51-60,Android,he,'LG D620 G2 Mini','LG ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,274,4,0,1,0,0,0,0,0,1
3,6,31-40,Android,he,'LG D620 G2 Mini','LG ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,508.5,6.5,0,1,0,0,0,0,0,1
6,12,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',11,11-20,(direct),(none),Direct,(none),Unknown,184,6,0,0,0,0,0,0,0,1
2,17,31-40,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,896,4,0,0,0,0,0,0,0,1
6,5,01-10,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',7,6-10,(direct),(none),Direct,(none),Unknown,362.333333,7.333333,0,0,0,0,0,0,0,1
6,9,21-30,iOS,he,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,93,2,0,0,0,0,0,0,0,1
4,17,11-20,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
4,6,31-40,Android,he,'Samsung SM-N920C Galaxy Note 5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,173,5,0,0,0,0,0,0,0,1
7,8,01-10,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',5,4-5,(direct),(none),Direct,(none),Unknown,3992,50,0,0,0,0,0,0,0,1
1,14,51-60,Android,he,'(not set)','(not ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,370.5,5.5,0,1,0,0,0,0,0,1
3,6,51-60,Android,he,'(not set)','(not ',3,3,google,organic,'Organic Search',(none),MOBILE_WEB,425,6,0,1,1,0,0,0,0,1
4,16,21-30,Android,en,'LG VS987 G5','LG ',1,1,google,organic,'Organic Search',(none),Unknown,53,2,0,0,0,0,0,0,0,1
2,9,51-60,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',12,11-20,(direct),(none),Direct,(none),Unknown,98,3,0,0,0,0,0,0,0,1
1,9,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,88.5,2,0,0,0,0,0,0,0,1
6,22,21-30,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',20,11-20,(direct),(none),Direct,(none),Unknown,133,3,0,0,0,0,0,0,0,1
2,16,31-40,Android,he,'LG H815 G4','LG ',25,21-50,(direct),(none),Direct,(none),MOBILE_WEB,122.75,3.25,0,1,0,1,0,0,0,1
2,20,21-30,Android,he,'LG LG-H850 G Flex 2','LG ',2,2,(direct),(none),Direct,(none),Unknown,152,4,0,0,0,0,0,0,0,1
2,20,31-40,Android,he,'LG LG-H850 G Flex 2','LG ',3,3,google,organic,'Organic Search',(none),Unknown,176,6,0,0,0,0,0,0,0,1
4,15,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',9,6-10,(direct),(none),Direct,(none),Unknown,123,4,0,0,0,0,0,0,0,1
6,13,41-50,iOS,en,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,1635,4,0,0,0,0,0,0,0,1
3,18,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,google,organic,'Organic Search',(none),MOBILE_WEB,1383.5,23.5,0,1,0,1,0,1,1,1
6,12,51-60,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',39,21-50,google,organic,'Organic Search',(none),Unknown,658,6,0,0,0,0,0,0,0,1
4,12,41-50,Android,he,'(not set)','(not ',6,6-10,(direct),(none),Direct,(none),Unknown,253,4,0,0,0,0,0,0,0,1
2,16,01-10,iOS,he,'Apple iPhone','Apple ',8,6-10,(direct),(none),Direct,(none),Unknown,419.5,2.5,0,0,0,0,0,0,0,1
4,18,21-30,iOS,he,'Apple iPhone','Apple ',9,6-10,(direct),(none),Direct,(none),Unknown,695.333333,3,0,0,0,0,0,0,0,1
7,20,01-10,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,72,3,0,0,0,0,0,0,0,1
3,16,31-40,iOS,he,'Apple iPhone','Apple ',28,21-50,(direct),(none),Direct,(none),Unknown,1115,33,0,0,0,0,0,0,0,1
3,5,41-50,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,80,2,0,0,0,0,0,0,0,1
3,16,11-20,Android,en,'Samsung SM-N900U Galaxy Note 3','Samsung ',4,4-5,(direct),(none),Direct,(none),Unknown,1725,8,0,0,0,0,0,0,0,1
3,7,21-30,Android,he,'Samsung SM-G530F Galaxy Grand Prime','Samsung ',6,6-10,(direct),(none),Direct,(none),Unknown,1334,4,0,0,0,0,0,0,0,1
4,18,41-50,Android,he,'Samsung SM-J710F Galaxy J7 (2016)','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,164,3,0,0,0,0,0,0,0,1
1,20,51-60,iOS,he,'Apple iPhone','Apple ',3,3,(direct),(none),Direct,(none),Unknown,539,7.5,0,0,0,0,0,0,0,1
3,20,21-30,Android,en,'Samsung SM-G930F Galaxy S7','Samsung ',8,6-10,google,organic,'Organic Search',(none),Unknown,457,17,0,0,0,0,0,0,0,1
7,17,41-50,Android,he,'LG H815 G4','LG ',20,11-20,(direct),(none),Direct,(none),Unknown,133.5,2.5,0,0,0,0,0,0,0,1
1,8,41-50,Android,he,'Xiaomi Redmi Note 4','Xiaomi ',1,1,(direct),(none),Direct,(none),Unknown,1215,20,0,0,0,0,0,0,0,1
3,5,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,275.5,2.5,0,0,0,0,0,0,0,1
6,9,31-40,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,1143,5,0,0,0,0,0,0,0,1
6,10,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,827,6.5,0,0,0,0,0,0,0,1
6,10,51-60,iOS,he,'Apple iPhone','Apple ',3,3,google,organic,'Organic Search',(none),Unknown,869,10.333333,0,0,0,0,0,0,0,1
6,12,11-20,iOS,he,'Apple iPhone','Apple ',4,4-5,google,organic,'Organic Search',(none),Unknown,954.75,17.75,0,0,0,0,0,0,0,1
6,22,41-50,iOS,he,'Apple iPhone','Apple ',7,6-10,google,organic,'Organic Search',(none),Unknown,783.166667,13.166667,0,0,0,0,0,0,0,1
5,21,21-30,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',3,3,google,organic,'Organic Search',(none),Unknown,198,8,0,0,0,0,0,0,0,1
3,19,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',30,21-50,(direct),(none),Direct,(none),MOBILE_WEB,443,8,0,1,0,0,0,0,0,1
5,15,31-40,Android,he,'LG H815 G4','LG ',10,6-10,(direct),(none),Direct,(none),Unknown,261,9,0,0,0,0,0,0,0,1
4,18,31-40,Android,ru,'Samsung SM-N9005 Galaxy Note 3','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,162,3,0,0,0,0,0,0,0,1
3,6,51-60,iOS,he,'Apple iPhone','Apple ',9,6-10,(direct),(none),Direct,(none),Unknown,113,8,0,0,0,0,0,0,0,1
3,9,21-30,iOS,he,'Apple iPhone','Apple ',10,6-10,(direct),(none),Direct,(none),Unknown,56.5,4.5,0,0,0,0,0,0,0,1
1,13,11-20,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,79,2,0,0,0,0,0,0,0,1
7,10,21-30,Android,he,'Google Nexus 5','Google ',5,4-5,(direct),(none),Direct,(none),Unknown,1302,5,0,0,0,0,0,0,0,1
2,12,11-20,Android,he,'Samsung SM-A710F Galaxy A7 Duos','Samsung ',15,11-20,(direct),(none),Direct,(none),MOBILE_WEB,4829,112,0,1,0,1,1,0,0,1
7,14,01-10,Android,en,'LG D855 G3','LG ',8,6-10,(direct),(none),Direct,(none),Unknown,1206,6,0,0,0,0,0,0,0,1
2,4,11-20,iOS,he,'Apple iPhone','Apple ',812,51+,(direct),(none),Direct,(none),MOBILE_APP_IOS,689.8,35.8,0,1,0,0,0,0,0,1
3,7,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',3,3,Whatsapp,Yad1_share,(Other),Yad1,Unknown,120,3,0,0,0,0,0,0,0,1
3,11,31-40,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',4,4-5,Whatsapp,Yad1_share,(Other),Yad1,Unknown,60,2.5,0,0,0,0,0,0,0,1
3,20,31-40,iOS,en,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,1193,9,0,0,0,0,0,0,0,1
3,22,21-30,Android,en,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',2,2,(direct),(none),Direct,(none),Unknown,50,2.5,0,0,0,0,0,0,0,1
6,9,41-50,Android,he,'Samsung SM-G930F Galaxy S7','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,4279,116,0,0,0,0,0,0,0,1
4,7,31-40,iOS,en,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,158,2,0,0,0,0,0,0,0,1
4,8,21-30,iOS,en,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,160,2.5,0,0,0,0,0,0,0,1
1,8,31-40,Android,he,'Samsung SM-J500F Galaxy J5','Samsung ',11,11-20,(direct),(none),Direct,(none),Unknown,98,4,0,0,0,0,0,0,0,1
3,18,21-30,iOS,he,'Apple iPhone','Apple ',2,2,google,organic,'Organic Search',(none),Unknown,25,2.5,0,0,0,0,0,0,0,1
6,12,01-10,iOS,he,'Apple iPhone','Apple ',20,11-20,(direct),(none),Direct,(none),Unknown,197,3,0,0,0,0,0,0,0,1
4,18,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,google,organic,'Organic Search',(none),MOBILE_WEB,348,6,0,1,0,0,0,0,0,1
7,22,41-50,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',1,1,(direct),(none),Direct,(none),Unknown,405,16,0,0,0,0,0,0,0,1
2,19,11-20,Android,he,'Lenovo YT3-X50L Yoga Tab 3','Lenovo ',5,4-5,(direct),(none),Direct,(none),Unknown,250,9,0,0,0,0,0,0,0,1
6,9,21-30,Android,en,'LG D855 G3','LG ',33,21-50,(direct),(none),Direct,(none),Unknown,30.5,2,0,0,0,0,0,0,0,1
7,10,51-60,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,226,9,0,0,0,0,0,0,0,1
6,22,21-30,Android,en,'LG H815 G4','LG ',1,1,(direct),(none),Direct,(none),Unknown,804,7,0,0,0,0,0,0,0,1
7,7,11-20,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,473,5,0,0,0,0,0,0,0,1
6,8,41-50,iOS,en,'Apple iPhone','Apple ',9,6-10,(direct),(none),Direct,(none),Unknown,97,2,0,0,0,0,0,0,0,1
4,18,41-50,iOS,he,'Apple iPhone','Apple ',100,51+,(direct),(none),Direct,(none),Unknown,316.75,4.25,0,0,0,0,0,0,0,1
7,12,21-30,Android,he,'LG D855 G3','LG ',571,51+,(direct),(none),Direct,(none),Unknown,159,3,0,0,0,0,0,0,0,1
7,17,01-10,iOS,he,'Apple iPhone','Apple ',30,21-50,(direct),(none),Direct,(none),Unknown,95,2,0,0,0,0,0,0,0,1
6,20,01-10,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,0,1,0,0,0,0,0,0,0,1
5,16,21-30,iOS,en,'Apple iPhone','Apple ',5,4-5,(direct),(none),Direct,(none),Unknown,1018,19,0,0,0,0,0,0,0,1
5,13,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',1,1,(direct),(none),Direct,(none),Unknown,426,3,0,0,0,0,0,0,0,1
1,17,31-40,Android,he,'Xiaomi Redmi Note 3','Xiaomi ',63,51+,google,organic,'Organic Search',(none),Unknown,205.222222,7,0,0,0,0,0,0,0,1
7,16,01-10,Android,he,'Samsung SM-G920F Galaxy S6','Samsung ',1,1,google,organic,'Organic Search',(none),Unknown,78,3,0,0,0,0,0,0,0,1
2,21,11-20,Android,fr,'HOMTOM HT7 Pro','HOMTOM ',1,1,(direct),(none),Direct,(none),Unknown,699,24,0,0,0,0,0,0,0,1
2,19,41-50,Android,he,'(not set)','(not ',2,2,(direct),(none),Direct,(none),Unknown,88,2,0,0,0,0,0,0,0,1
6,12,01-10,Android,he,'LG D855 G3','LG ',1,1,(direct),(none),Direct,(none),Unknown,98,3,0,0,0,0,0,0,0,1
6,17,11-20,Android,he,'LG D855 G3','LG ',2,2,(direct),(none),Direct,(none),Unknown,108.5,3,0,0,0,0,0,0,0,1
2,18,01-10,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',27,21-50,google,organic,'Organic Search',(none),MOBILE_WEB,253,6,0,1,0,0,0,0,0,1
4,21,11-20,Android,he,'Samsung GT-I8200N S III mini','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,765,3,0,0,0,0,0,0,0,1
4,20,51-60,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',3,3,(direct),(none),Direct,(none),Unknown,444.333333,12,0,0,0,0,0,0,0,1
6,22,11-20,Android,he,'LG F670S K10','LG ',2,2,google,cpc,'Paid Search','yad1 - מתחרים',Unknown,227,13,0,0,0,0,0,0,0,1
4,16,31-40,Android,en,'Google Nexus 5','Google ',9,6-10,'Yad1 Lead Confirmation',email,Email,'Yad1 Lead Confirmation',Unknown,328.333333,1.666667,0,0,0,0,0,0,0,1
2,12,51-60,iOS,he,'Apple iPhone','Apple ',1,1,google,organic,'Organic Search',(none),Unknown,50,3,0,0,0,0,0,0,0,1
1,20,31-40,iOS,he,'Apple iPhone','Apple ',38,21-50,(direct),(none),Direct,(none),Unknown,160,3,0,0,0,0,0,0,0,1
3,19,11-20,Android,he,'Samsung SM-G935F Galaxy S7 Edge','Samsung ',26,21-50,google,cpc,'Paid Search','Yad1- פרוייקטים ערים',Unknown,163.25,3.75,0,0,0,0,0,0,0,1
6,20,11-20,Android,he,'Motorola Moto G (4) Moto G4','Motorola ',6,6-10,google,organic,'Organic Search',(none),MOBILE_WEB,253,11,0,0,0,0,0,0,0,1
7,1,31-40,iOS,he,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,203,7,0,0,0,0,0,0,0,1
7,8,41-50,Android,he,'(not set)','(not ',3,3,google,organic,'Organic Search',(none),Unknown,360.666667,6.666667,0,0,0,0,0,0,0,1
2,19,11-20,iOS,he,'Apple iPhone','Apple ',9,6-10,(direct),(none),Direct,(none),Unknown,392,3,0,0,0,0,0,0,0,1
1,12,31-40,Android,en,'LG LG-D958 G Flex','LG ',784,51+,google,organic,'Organic Search',(none),MOBILE_WEB,712.857143,18.714286,0,1,0,0,0,0,0,1
2,6,21-30,Android,en,'LG LG-D958 G Flex','LG ',788,51+,google,cpc,'Paid Search','Yad2 - Brand E',MOBILE_WEB,551.8,15.5,0,0,0,0,0,0,0,1
5,17,41-50,Android,he,'Samsung SM-G900F Galaxy S5','Samsung ',8,6-10,(direct),(none),Direct,(none),Unknown,86,2,0,0,0,0,0,0,0,1
4,19,21-30,iOS,he,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,76,2,0,0,0,0,0,0,0,1
5,16,51-60,iOS,en,'Apple iPhone','Apple ',1,1,(direct),(none),Direct,(none),Unknown,70,2,0,0,0,0,0,0,0,1
5,23,21-30,iOS,en,'Apple iPhone','Apple ',2,2,(direct),(none),Direct,(none),Unknown,35,1.5,0,0,0,0,0,0,0,1
